id,title,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,genres
406990,What Happened to Monday,20000000,27975429,123,11.0991,7.144,6479,2017-08-18,"Science Fiction, Thriller, Mystery, Action"
87502,Flight,31000000,161772575,138,5.9305,6.864,6496,2012-02-22,Drama
931285,Mortal Kombat II,80000000,129470110,116,120.1345,7.978,2074,2026-05-06,"Action, Fantasy, Adventure"
406997,Wonder,20000000,315025930,113,16.5346,8.104,8305,2017-11-13,"Family, Drama"
87516,Oldboy,30000000,5200000,104,6.3105,5.938,2158,2013-11-14,"Thriller, Mystery"
38365,Grown Ups,80000000,271457606,102,17.9418,6.429,6768,2010-06-24,Comedy
398818,Call Me by Your Name,3500000,43143046,132,17.7528,8.1,12831,2017-10-01,"Romance, Drama"
980477,Ne Zha 2,80000000,2259822417,144,22.7671,8.1,766,2025-01-29,"Animation, Action, Fantasy, Adventure"
177677,Mission: Impossible - Rogue Nation,150000000,682716636,131,10.3095,7.226,9793,2015-07-28,"Action, Adventure"
333339,Ready Player One,175000000,607274134,140,16.052,7.589,17099,2018-03-28,"Adventure, Action, Science Fiction"
1193501,Whistle,2000000,4987632,100,17.0148,6.368,591,2026-01-20,"Horror, Mystery"
603692,John Wick: Chapter 4,100000000,447316405,170,18.5606,7.7,8088,2023-03-21,"Action, Thriller, Crime"
5689,The Blue Lagoon,4500000,58853106,104,7.1509,6.14,2048,1980-07-05,"Adventure, Drama, Romance"
431693,Spies in Disguise,100000000,171616764,102,8.7656,7.546,3010,2019-12-04,"Animation, Action, Adventure, Comedy, Family"
292431,Love,3000000,249083,134,7.5788,6.454,2687,2015-07-15,"Drama, Romance"
267860,London Has Fallen,60000000,205754447,99,6.5088,6.224,5146,2016-03-02,"Action, Thriller"
5721,Vixen!,73000,8000000,72,54.1242,5.529,105,1968-10-15,Drama
1259102,Eternity,12000000,32867848,114,11.257,7.086,739,2025-11-10,"Romance, Comedy, Drama"
136799,Trolls,125000000,347337803,92,8.7681,6.624,3851,2016-10-13,"Adventure, Animation, Comedy, Family, Fantasy, Music"
259693,The Conjuring 2,40000000,322819915,134,20.0279,7.294,9277,2016-06-08,Horror
448119,Dolittle,175000000,251410631,101,6.8556,6.578,3913,2020-01-02,"Family, Comedy, Fantasy, Adventure"
300668,Annihilation,40000000,43070915,115,8.1981,6.445,9451,2018-02-22,"Science Fiction, Horror"
300669,Don't Breathe,9900000,158906350,89,6.7425,7.013,8039,2016-06-08,"Horror, Thriller, Crime"
300671,13 Hours: The Secret Soldiers of Benghazi,50000000,69411370,144,8.6536,7.276,3994,2016-01-14,"War, History, Drama"
398978,The Irishman,159000000,968853,209,8.8056,7.576,7584,2019-11-01,"Crime, Drama, History"
120467,The Grand Budapest Hotel,30000000,174600318,100,16.3005,8.026,16244,2014-02-26,"Comedy, Drama"
267935,The BFG,140000000,195243411,117,7.3064,6.289,3658,2016-06-01,"Adventure, Family, Fantasy"
14001,Dead Silence,20000000,22382047,89,8.2561,6.451,2469,2007-03-16,Horror
1480387,undertone,500000,21610797,94,17.7952,6.168,368,2026-03-12,"Horror, Mystery"
1087192,How to Train Your Dragon,150000000,636351148,125,25.1246,7.933,2969,2025-06-06,"Fantasy, Family, Action, Adventure"
947938,Dolphin Boy,4000000,2613252,90,5.4633,6.3,84,2022-04-07,"Animation, Adventure, Fantasy, Comedy"
145135,Dark Skies,3500000,27858103,97,6.3333,6.356,1979,2013-02-21,"Science Fiction, Thriller, Horror"
792307,Poor Things,35000000,117607117,141,12.3103,7.638,5578,2023-12-07,"Science Fiction, Romance, Comedy"
5876,The Mist,18000000,57470220,126,8.7522,6.948,5931,2007-11-21,"Horror, Science Fiction, Thriller"
546554,Knives Out,40000000,312897920,131,13.4641,7.841,14194,2019-11-27,"Comedy, Crime, Mystery"
87818,Movie 43,6000000,32443111,98,6.0752,4.664,2528,2013-01-24,Comedy
1242898,Predator: Badlands,105000000,184500000,107,38.7031,7.823,3343,2025-11-05,"Action, Science Fiction, Adventure"
87827,Life of Pi,120000000,609016565,127,10.655,7.411,13857,2012-11-20,"Adventure, Drama"
5915,Into the Wild,15000000,56255142,148,6.289,7.794,10215,2007-09-21,"Adventure, Drama"
30497,The Texas Chain Saw Massacre,140000,30922680,83,8.3419,7.289,3864,1974-10-11,Horror
5925,The Great Escape,4000000,11700000,173,5.993,7.928,2879,1963-07-03,"Adventure, Drama, War"
505642,Black Panther: Wakanda Forever,250000000,859102154,162,19.9773,7.0,7570,2022-11-09,"Action, Adventure, Science Fiction"
1234731,Anaconda,45000000,135148320,100,17.211,5.853,1289,2025-12-24,"Adventure, Comedy, Horror"
38700,Bad Boys for Life,90000000,426505244,124,8.1137,7.113,8803,2020-01-15,"Thriller, Action, Crime"
1079091,It Ends with Us,55000000,351441044,131,7.5751,6.952,1991,2024-08-07,"Drama, Romance"
481084,The Addams Family,40000000,204394183,87,13.5155,6.599,2510,2019-10-10,"Family, Animation, Comedy, Fantasy"
1062722,Frankenstein,120000000,480678,150,21.2091,7.624,3613,2025-10-17,"Drama, Fantasy, Horror"
1111873,Abigail,28000000,43015969,109,6.9838,6.658,2129,2024-04-16,"Horror, Thriller, Comedy"
530254,The Witch: Part 1. The Subversion,5500000,24340302,126,6.8393,7.919,768,2018-06-27,"Action, Science Fiction"
63311,The Skin I Live In,13000000,33750478,120,6.9641,7.484,4668,2011-08-17,"Drama, Horror, Mystery, Thriller"
1226578,Longlegs,10000000,127961936,101,8.499,6.518,2750,2024-07-10,"Crime, Horror, Mystery"
227159,Horrible Bosses 2,42000000,107645357,108,5.3633,6.179,4427,2014-11-12,Comedy
440161,The Sisters Brothers,38000000,13143056,121,8.5504,6.831,2101,2018-09-19,"Western, Drama, Comedy"
38757,Tangled,260000000,592461732,100,18.5714,7.613,12504,2010-11-24,"Animation, Family, Adventure"
661374,Glass Onion: A Knives Out Mystery,40000000,15000000,140,10.7939,7.028,6950,2022-11-23,"Comedy, Crime, Mystery"
71552,American Reunion,50000000,234989584,114,8.0852,6.313,4747,2012-04-04,Comedy
1275779,Disclosure Day,115000000,235046831,146,631.5367,7.119,1302,2026-06-10,"Science Fiction, Thriller"
1234821,Jurassic World Rebirth,180000000,869146189,134,55.7959,6.277,3549,2025-06-23,"Science Fiction, Adventure, Action"
137094,Jack Ryan: Shadow Recruit,60000000,135500000,105,6.6112,6.128,3125,2014-01-15,"Action, Drama, Thriller"
882569,Guy Ritchie's The Covenant,55000000,21948551,123,7.8664,7.7,3243,2023-04-19,"War, Action, Thriller"
137106,The Lego Movie,60000000,470759687,100,12.5752,7.431,8568,2014-02-06,"Animation, Family, Adventure, Comedy, Fantasy"
1062807,SPY x FAMILY CODE: White,5000000,59629242,110,5.0281,7.183,658,2023-12-22,"Animation, Comedy, Adventure, Action"
137116,Smurfs: The Lost Village,60000000,197183546,89,7.0558,6.361,1573,2017-03-23,"Family, Comedy, Adventure, Animation"
858017,I Saw the TV Glow,10000000,5407916,100,6.7362,6.152,736,2024-05-03,"Horror, Drama"
858024,Hamnet,30000000,107756183,125,21.0076,7.721,1462,2025-11-26,"Drama, Romance"
153518,The Angry Birds Movie,73000000,349779543,97,13.421,6.3,4068,2016-05-11,"Animation, Adventure, Comedy, Family"
604079,The Long Walk,20000000,63103084,108,17.4237,6.873,1704,2025-09-10,"Science Fiction, Thriller, Horror"
522162,Midway,100000000,127400000,138,6.1497,7.099,2750,2019-11-06,"War, History, Drama"
374720,Dunkirk,150000000,549136737,107,16.0609,7.45,17704,2017-07-19,"War, Action, Drama"
718789,Lightyear,200000000,226425420,105,9.7499,6.867,3867,2022-06-15,"Animation, Science Fiction, Family, Adventure"
6114,Bram Stoker's Dracula,40000000,215862692,128,8.7029,7.45,5826,1992-11-13,"Romance, Horror"
317442,The Last: Naruto the Movie,750000,19840000,114,7.206,7.473,2405,2014-12-06,"Action, Romance, Animation"
55301,Alvin and the Chipmunks: Chipwrecked,75000000,342695435,87,6.6227,5.707,2373,2011-12-14,"Comedy, Fantasy, Family, Music, Animation"
923667,Twilight of the Warriors: Walled In,38400000,95399186,126,5.4649,7.012,456,2024-05-01,"Action, Crime, Thriller"
1284120,The Ugly Stepsister,4250000,5325096,109,9.8115,7.302,1239,2025-03-07,"Horror, Comedy, Drama"
587807,Tom & Jerry,50000000,136536687,101,7.2684,6.7,2590,2021-02-10,"Comedy, Family, Animation"
497698,Black Widow,200000000,379751131,134,17.2664,7.162,11359,2021-07-07,"Action, Adventure, Science Fiction"
653346,Kingdom of the Planet of the Apes,160000000,397378150,145,15.9764,7.056,4341,2024-05-08,"Science Fiction, Adventure, Action"
661539,A Complete Unknown,65000000,140508652,141,11.3188,7.067,1488,2024-12-25,"Drama, Music"
456740,Hellboy,50000000,55065289,121,7.3088,5.577,3745,2019-04-10,"Fantasy, Horror, Action, Adventure"
399402,Hunter Killer,40000000,31672678,121,6.5657,6.911,2436,2018-10-19,"Action, Thriller"
399404,Darkest Hour,30000000,150847207,125,7.3626,7.355,5559,2017-11-22,"Drama, History"
1038392,The Conjuring: Last Rites,55000000,499256445,136,23.989,6.953,1988,2025-09-03,Horror
14411,Sinbad: Legend of the Seven Seas,60000000,80767884,86,6.1879,7.054,2248,2003-07-02,"Action, Adventure, Animation, Family, Fantasy"
718930,Bullet Train,90000000,239268602,126,13.3012,7.411,7678,2022-08-03,"Action, Comedy, Thriller"
1013850,A Real Pain,3000000,24856027,90,5.3489,6.778,1442,2024-11-01,"Comedy, Drama"
866398,The Beekeeper,35000000,162619535,106,12.4638,7.278,4361,2024-01-08,"Action, Crime, Thriller"
194662,Birdman or (The Unexpected Virtue of Ignorance),18000000,103215094,120,9.8561,7.439,13661,2014-10-17,"Drama, Comedy"
1226863,The Super Mario Galaxy Movie,110000000,1009214136,98,107.9632,8.253,3179,2026-04-01,"Family, Comedy, Adventure, Fantasy, Animation"
1071215,Thanksgiving,15000000,46553280,106,5.9636,6.47,1615,2023-11-16,"Horror, Mystery"
6278,Reign of Fire,60000000,82150183,101,5.9572,6.211,2487,2002-07-09,"Adventure, Action, Fantasy"
1054867,One Battle After Another,175000000,209377100,162,22.935,7.341,3940,2025-09-23,"Thriller, Crime, Comedy"
440471,Escape Plan 2: Hades,20000000,17592626,93,7.5921,5.157,1574,2018-06-05,"Action, Thriller, Crime, Mystery, Science Fiction"
497828,Triangle of Sadness,15600000,24733572,147,6.196,7.016,2920,2022-09-18,"Comedy, Drama"
800939,Ticket to Paradise,20000000,168800000,104,17.3554,6.418,1410,2022-09-08,"Drama, Comedy, Romance"
1079485,Winnie-the-Pooh: Blood and Honey 2,415000,7582541,93,7.2616,5.79,485,2024-03-26,"Horror, Thriller"
424139,Halloween,10000000,259939869,106,7.2912,6.565,5098,2018-10-18,"Horror, Thriller"
22744,Jane Eyre,1705000,3550000,97,12.4778,6.929,154,1943-12-24,"Drama, Romance"
399579,Alita: Battle Angel,170000000,405000000,122,14.4431,7.266,10165,2019-01-31,"Action, Science Fiction, Adventure"
1136867,Materialists,20000000,107949056,116,7.9677,6.279,1365,2025-06-12,"Romance, Drama"
14574,The Boy in the Striped Pyjamas,12500000,20416563,94,8.9931,7.821,7729,2008-05-07,"Drama, War, History"
260346,Taken 3,48000000,325800000,109,11.9972,6.267,6201,2014-12-16,"Thriller, Action"
22794,Cloudy with a Chance of Meatballs,100000000,242988466,90,8.8985,6.661,6516,2009-09-17,"Animation, Comedy, Family"
22803,Law Abiding Citizen,53000000,127900000,109,8.5948,7.398,5736,2009-10-15,"Drama, Crime, Thriller"
1317149,I Swear,3730000,15564405,121,12.1094,8.238,395,2025-09-22,"Drama, History"
6435,Practical Magic,75000000,46733235,104,7.2951,6.789,1740,1998-10-16,"Romance, Comedy, Fantasy"
293167,Kong: Skull Island,185000000,566652812,118,13.1262,6.556,11216,2017-03-08,"Action, Adventure, Fantasy"
22832,Ninja Assassin,40000000,61601280,99,8.0236,6.735,1821,2009-09-29,"Action, Adventure, Thriller"
776503,CODA,10000000,1905058,112,8.8771,7.891,2636,2021-08-13,"Drama, Music, Romance"
6477,Alvin and the Chipmunks,60000000,361366633,92,10.9379,5.843,4781,2007-12-13,"Comedy, Family, Fantasy, Animation"
6479,I Am Legend,150000000,585410052,101,13.0018,7.219,17008,2007-12-12,"Drama, Science Fiction, Thriller"
39254,Real Steel,110000000,299300000,127,24.2548,7.123,9340,2011-09-28,"Action, Science Fiction, Drama"
22881,The Blind Side,29000000,309231694,129,7.9154,7.666,6894,2009-11-20,Drama
1218925,Chainsaw Man - The Movie: Reze Arc,4100000,191400000,100,25.6087,8.462,1030,2025-09-19,"Animation, Action, Romance, Fantasy"
22894,Legion,26000000,67918658,100,6.2692,5.905,2906,2010-01-21,"Action, Fantasy, Horror"
1284465,The Death of Robin Hood,25000000,3200000,123,92.5001,6.8,89,2026-06-18,"Adventure, Drama, Thriller, Action"
964980,Air,80000000,90100000,112,7.2835,7.281,2367,2023-04-05,"Drama, History"
522627,The Gentlemen,22000000,115171795,113,8.5606,7.7,6697,2020-01-01,"Action, Comedy, Crime"
579974,RRR,69000000,160000000,187,9.1905,7.714,1629,2022-03-24,"Action, History, Drama"
80274,Ender's Game,110000000,125537191,114,6.7202,6.595,6314,2013-10-24,"Science Fiction, Action, Adventure"
1087891,The Amateur,60000000,96000836,123,10.9328,6.927,1664,2025-04-09,"Thriller, Action"
80278,The Impossible,45000000,198100000,113,9.223,7.376,6741,2012-09-09,"Drama, Thriller, History"
6557,27 Dresses,30000000,160300000,111,6.2754,6.453,3456,2008-01-10,"Comedy, Romance"
260513,Incredibles 2,200000000,1243225667,118,16.0974,7.454,13781,2018-06-14,"Action, Adventure, Animation, Family"
260514,Cars 3,175000000,383925276,102,16.5874,6.865,6467,2017-06-15,"Animation, Drama, Family"
1317288,Marty Supreme,65000000,191303074,150,19.8557,7.373,1980,2025-12-19,"Drama, Thriller"
72105,Ted,50000000,549368315,107,12.9384,6.455,13280,2012-06-29,"Comedy, Fantasy"
22970,The Cabin in the Woods,30000000,71038838,95,7.5194,6.655,8659,2012-04-12,"Horror, Mystery, Comedy"
14784,The Fall,30000000,3984390,117,6.3219,7.621,1565,2006-09-09,"Adventure, Fantasy, Drama"
80321,Madagascar 3: Europe's Most Wanted,145000000,746921274,93,13.6336,6.645,6630,2012-06-06,"Animation, Family, Comedy, Adventure"
588228,The Tomorrow War,200000000,14400000,138,16.579,7.518,4300,2021-09-03,"Action, Science Fiction, Adventure"
96721,Rush,38000000,90200000,123,9.4909,7.744,7908,2013-09-02,"Drama, Action"
301528,Toy Story 4,175000000,1073841394,100,28.7684,7.463,10768,2019-06-19,"Family, Comedy, Animation, Adventure"
915935,Anatomy of a Fall,6600000,36000000,151,11.1286,7.518,3367,2023-08-23,"Thriller, Mystery, Crime"
1071585,M3GAN 2.0,15000000,39173710,120,9.5779,7.17,1405,2025-06-25,"Action, Science Fiction, Thriller"
530915,1917,100000000,446064352,119,10.5011,7.986,13669,2019-12-25,"War, History, Drama"
55779,Final Destination 5,40000000,157887643,91,7.9855,6.156,4138,2011-08-12,"Horror, Mystery"
6637,National Treasure: Book of Secrets,130000000,459200000,124,6.501,6.381,5610,2007-12-19,"Action, Adventure, Mystery"
14836,Coraline,60000000,185860104,100,37.4464,7.924,9160,2009-02-05,"Animation, Family, Fantasy"
940551,Migration,72000000,298776052,83,9.941,7.4,2278,2023-12-06,"Family, Comedy, Adventure, Animation"
604685,Den of Thieves 2: Pantera,40000000,58371508,144,6.434,6.59,831,2025-01-08,"Action, Crime, Thriller"
489999,Searching,880000,75636047,102,6.8657,7.57,4277,2018-08-24,"Drama, Mystery, Thriller"
14869,G.I. Joe: The Rise of Cobra,175000000,302500000,118,7.4031,5.787,4960,2009-08-03,"Adventure, Action, Thriller, Science Fiction"
391713,Lady Bird,10000000,79000000,94,9.8253,7.251,9075,2017-09-01,"Drama, Comedy"
481848,The Call of the Wild,109000000,111200000,100,4.4296,7.513,3970,2020-02-19,"Adventure, Family, Drama"
580175,Another Round,5150000,21700000,117,5.9706,7.627,3816,2020-09-24,"Comedy, Drama"
670292,The Creator,80000000,104272136,134,11.9602,7.032,4018,2023-09-27,"Science Fiction, Action, Adventure"
39513,Paul,40000000,98000000,104,7.2847,6.748,6355,2011-02-14,"Adventure, Comedy, Science Fiction"
268896,Pacific Rim: Uprising,150000000,290061297,111,12.0998,6.124,5404,2018-03-21,"Action, Fantasy, Science Fiction, Adventure"
678512,Sound of Freedom,14500000,250600000,131,6.9907,7.952,2786,2023-07-03,"Action, Drama"
39538,Contagion,60000000,137551594,106,7.19,6.65,6599,2011-09-08,"Drama, Thriller, Science Fiction"
187017,22 Jump Street,50000000,331333876,112,8.1631,6.829,8593,2014-06-05,"Crime, Comedy, Action"
6795,Zathura: A Space Adventure,65000000,65079104,101,6.4155,6.448,3634,2005-11-06,"Science Fiction, Adventure, Family"
72331,Abraham Lincoln: Vampire Hunter,69000000,116500000,105,5.9752,5.759,3586,2012-06-20,"Action, Fantasy, Horror"
490132,Green Book,23000000,321752656,130,15.5119,8.225,13009,2018-11-16,"Drama, Comedy, History"
1325734,The Drama,28000000,132227793,105,40.5184,6.923,1306,2026-04-01,"Romance, Comedy, Drama"
940721,Godzilla Minus One,15000000,113676322,125,12.7334,7.581,3260,2023-11-03,"Science Fiction, Horror, Action"
1153714,Death of a Unicorn,15000000,16423085,107,10.4891,6.394,866,2025-03-17,"Horror, Fantasy, Comedy"
522931,Hitman's Wife's Bodyguard,70000000,70060492,117,7.0145,6.6,2629,2021-06-14,"Action, Comedy, Crime, Thriller"
522938,Rambo: Last Blood,50000000,91500000,89,8.2271,6.534,4267,2019-09-18,"Action, Thriller, Drama"
785084,The Whale,3000000,57615635,117,11.9405,7.763,4762,2022-12-09,Drama
170687,The Boxtrolls,60000000,108255770,97,8.6761,6.726,1827,2014-09-10,"Animation, Comedy, Family, Fantasy"
72387,Safe,30000000,40300000,94,5.8482,6.495,2714,2012-04-16,"Action, Crime, Thriller"
1137350,The Phoenician Scheme,30000000,40566381,102,6.096,6.5,963,2025-05-23,"Comedy, Adventure, Crime"
334541,Manchester by the Sea,9000000,79000000,138,7.2604,7.553,6461,2016-11-17,Drama
637649,Wrath of Man,40000000,103966489,119,19.0458,7.574,6173,2021-04-22,"Thriller, Crime, Drama"
211672,Minions,74000000,1159457503,91,10.4279,6.421,11174,2015-06-17,"Family, Animation, Adventure, Comedy"
424694,Bohemian Rhapsody,52000000,910813521,135,10.3032,7.956,17868,2018-10-24,"Music, Drama"
97020,RoboCop,120000000,242688965,118,7.2193,5.885,5907,2014-01-30,"Action, Science Fiction, Thriller"
916224,Suzume,13000000,314992206,122,7.2527,7.892,1781,2022-11-11,"Animation, Drama, Adventure, Fantasy"
15121,The Sound of Music,8200000,286214286,174,11.6812,7.731,3661,1965-03-29,"Drama, Family, Music, Romance"
400155,Hotel Transylvania 3: Summer Vacation,80000000,528600000,97,11.3414,6.849,4740,2018-06-28,"Animation, Comedy, Family, Fantasy"
293660,Deadpool,58000000,782837347,108,19.2332,7.624,32936,2016-02-09,"Action, Adventure, Comedy"
514847,The Hunt,14000000,12400979,90,7.6925,6.649,3720,2020-03-11,"Action, Thriller, Horror"
400160,The SpongeBob Movie: Sponge on the Run,60000000,4810790,95,6.5664,7.39,3006,2020-08-14,"Adventure, Animation, Comedy, Family, Fantasy"
375588,Robin Hood,100000000,86493046,116,7.2053,5.909,3176,2018-11-03,"Adventure, Action, Thriller, Fantasy"
293670,The Wailing,10951000,49851770,156,9.3002,7.371,2099,2016-05-12,"Horror, Mystery"
441130,Wolfwalkers,12000000,1310720,102,5.8266,8.175,1416,2020-10-26,"Animation, Family, Adventure, Fantasy"
146233,Prisoners,46000000,122127446,153,14.5307,8.106,13235,2013-09-19,"Drama, Thriller, Crime"
47933,Independence Day: Resurgence,165000000,389681935,120,7.2838,5.366,6516,2016-06-22,"Action, Adventure, Science Fiction"
6977,No Country for Old Men,25000000,171627166,122,18.1605,7.949,13491,2007-11-09,"Crime, Thriller, Western"
1022787,Elio,150000000,154291182,98,13.1686,6.901,1054,2025-06-18,"Animation, Adventure, Science Fiction, Family"
1022789,Inside Out 2,200000000,1698863816,97,25.0135,7.545,6804,2024-06-11,"Animation, Adventure, Comedy, Family"
424783,Bumblebee,135000000,467989645,114,9.6314,6.72,6699,2018-11-22,"Action, Adventure, Science Fiction"
744275,After We Fell,14000000,21753705,99,24.3629,7.001,2757,2021-09-01,"Drama, Romance"
744276,After Ever Happy,14000000,19238073,95,6.8217,6.773,1379,2022-08-24,"Romance, Drama"
269149,Zootopia,150000000,1025521689,109,24.2675,7.765,18289,2016-02-11,"Animation, Adventure, Family, Comedy"
72545,Journey 2: The Mysterious Island,79000000,355692760,94,9.2345,6.144,4550,2012-01-19,"Adventure, Action, Science Fiction"
47971,xXx: Return of Xander Cage,85000000,346118277,107,17.0776,6.131,9279,2017-01-13,"Action, Adventure, Crime"
23398,Alvin and the Chipmunks: The Squeakquel,75000000,443140005,89,6.6995,5.657,3153,2009-12-21,"Comedy, Family, Animation, Fantasy, Music"
588648,Dragonkeeper,25600000,6206231,99,7.1688,7.6,224,2024-04-11,"Animation, Family, Action, Adventure, Fantasy"
392044,Murder on the Orient Express,55000000,352800000,114,9.4603,6.707,10612,2017-11-03,"Mystery, Drama, Crime"
531309,Brightburn,6000000,33224654,91,9.7395,6.154,3513,2019-05-09,"Horror, Science Fiction, Drama"
228205,The Longest Ride,34000000,63013281,128,6.0901,7.63,3345,2015-04-09,"Drama, Romance"
310131,The Witch,4000000,40423945,92,9.7235,6.999,7737,2016-02-19,Horror
138103,The Expendables 3,95000000,214657577,126,8.1631,6.2,5393,2014-08-07,"Action, Adventure, Thriller"
72570,The Vow,30000000,196114570,104,6.3645,7.225,4281,2012-02-05,"Drama, Romance"
293767,Billy Lynn's Long Halftime Walk,40000000,30930984,113,6.186,6.026,640,2016-11-10,"Drama, War"
580489,Venom: Let There Be Carnage,110000000,506863592,97,11.8586,6.741,11251,2021-09-30,"Science Fiction, Action, Adventure"
23437,A Nightmare on Elm Street,35000000,115665418,95,6.5758,5.52,2941,2010-04-30,"Horror, Mystery, Thriller"
15255,Undisputed II: Last Man Standing,8000000,71000000,93,6.105,7.384,940,2006-04-11,"Action, Crime, Thriller, Drama"
449443,Den of Thieves,30000000,80509622,140,8.1307,6.867,3443,2018-01-18,"Crime, Thriller, Action"
1301421,The Sheep Detectives,75000000,130574611,109,67.3433,7.895,1102,2026-04-30,"Comedy, Family, Mystery"
842675,The Wandering Earth II,73800000,665000000,174,7.5636,7.296,736,2023-01-22,"Science Fiction, Action, Adventure"
515001,Jojo Rabbit,14000000,82468705,108,7.9887,7.981,10512,2019-10-18,"Comedy, War, Drama"
23483,Kick-Ass,28000000,96188903,118,9.2506,7.122,12474,2010-03-26,"Action, Crime"
56292,Mission: Impossible - Ghost Protocol,145000000,694713380,133,10.235,7.115,10851,2011-12-07,"Action, Thriller, Adventure"
531428,Portrait of a Lady on Fire,5740000,9923127,121,8.7064,8.097,2967,2019-09-06,"Drama, Romance"
293863,The Age of Adaline,25000000,65663276,112,7.3841,7.466,7132,2015-04-16,"Romance, Fantasy, Drama"
752623,The Lost City,74000000,192907684,112,11.3915,6.455,4041,2022-03-23,"Action, Adventure, Comedy"
48138,Unknown,30000000,130786397,113,6.2555,6.688,4207,2011-02-16,"Action, Mystery, Thriller"
482321,Ron's Gone Wrong,57000000,60692022,107,6.9451,7.857,2031,2021-10-14,"Animation, Science Fiction, Family, Comedy"
384018,Fast & Furious Presents: Hobbs & Shaw,200000000,760098996,137,12.5017,6.829,7835,2019-07-31,"Action, Adventure, Comedy"
7191,Cloverfield,25000000,170764026,85,6.9695,6.72,7930,2008-01-15,"Action, Thriller, Science Fiction"
539681,DC League of Super-Pets,90000000,203000000,105,6.0876,7.156,1749,2022-07-27,"Family, Comedy, Adventure, Animation, Science Fiction"
310307,The Founder,15000000,24121245,115,6.4899,7.148,5438,2016-11-24,"Drama, History"
244786,Whiplash,3300000,50307484,107,28.1878,8.376,16813,2014-10-10,"Drama, Music, Thriller"
7220,The Punisher,33000000,54700105,124,10.5144,6.378,3197,2004-04-15,"Action, Crime, Drama"
687163,Project Hail Mary,200000000,683349773,157,196.7182,8.662,6322,2026-03-15,"Science Fiction, Adventure"
7229,Ruby & Quentin,27440000,27729359,85,5.9825,6.703,910,2003-10-22,"Comedy, Crime"
23629,Sucker Punch,82000000,89792502,110,6.1336,6.204,5132,2011-03-24,"Action, Fantasy, Thriller"
97367,The Place Beyond the Pines,15000000,47135966,140,7.5934,6.978,5244,2013-03-20,"Drama, Crime"
1064028,Subservience,4400000,262793,105,16.0476,6.623,1052,2024-08-15,"Horror, Science Fiction, Thriller"
539745,Animal Farm,35000000,6268861,95,9.2744,6.4,93,2026-04-30,"Animation, Comedy, Drama, Family, Science Fiction"
64635,Total Recall,125000000,198800000,118,7.6524,6.033,5917,2012-08-02,"Action, Science Fiction, Thriller"
220289,Coherence,50000,139745,89,7.1598,7.209,3485,2014-04-06,"Thriller, Science Fiction"
7299,Equilibrium,20000000,5400000,107,5.9975,7.055,5082,2002-12-06,"Action, Science Fiction, Thriller"
400535,Sicario: Day of the Soldado,35000000,75836683,122,9.767,6.95,4097,2018-06-27,"Action, Crime, Thriller"
7326,Juno,7500000,232372681,96,6.8587,7.062,7691,2007-12-05,"Comedy, Drama, Romance"
842924,The Life of Chuck,25000000,19700844,111,6.2915,7.283,1189,2025-06-02,"Fantasy, Drama"
7340,Carrie,1800000,33800000,98,6.7514,7.335,4355,1976-11-03,"Horror, Thriller"
64686,47 Ronin,175000000,151783839,119,6.8805,6.21,4191,2013-12-06,"Drama, Action, Fantasy"
949423,Pearl,1000000,9847490,102,10.5248,7.23,2648,2022-09-16,"Horror, Drama, Thriller"
64688,21 Jump Street,42000000,201585328,109,10.9314,6.885,11121,2012-03-14,"Action, Comedy, Crime"
7345,There Will Be Blood,25000000,77208711,158,10.8947,8.068,7549,2007-12-26,Drama
64690,Drive,15000000,79713640,100,12.3946,7.583,13758,2011-09-15,"Drama, Thriller, Crime"
507089,Five Nights at Freddy's,20000000,297242145,110,13.1025,7.301,5095,2023-10-25,"Horror, Thriller"
597208,Nightmare Alley,60000000,39629195,151,6.3324,6.946,3413,2021-12-02,"Crime, Drama, Thriller"
646380,Don't Look Up,75000000,791863,138,11.118,7.061,9466,2021-12-08,"Comedy, Science Fiction, Drama"
474350,It Chapter Two,79000000,473123154,169,11.7977,6.837,9713,2019-09-04,"Horror, Thriller, Drama"
646385,Scream,24000000,138874789,114,11.1328,6.7,3937,2022-01-12,"Horror, Mystery"
646389,Plane,25000000,74515586,107,6.427,6.893,2692,2023-01-11,"Action, Adventure, Thriller"
7443,Chicken Run,45000000,224834564,84,7.6647,6.849,5452,2000-06-23,"Animation, Comedy, Family"
1064213,Anora,6000000,56286295,139,15.2685,7.073,3279,2024-10-14,"Drama, Comedy, Romance"
7446,Tropic Thunder,92000000,195702811,107,7.9347,6.72,7054,2008-08-09,"Action, Comedy, War"
7445,Brothers,26000000,43500000,105,6.6771,7.313,3966,2009-12-02,"Drama, Thriller, War"
7451,xXx,70000000,277448382,124,17.9362,5.989,4966,2002-08-09,"Action, Adventure, Thriller, Crime, Drama"
7459,Speed Racer,120000000,93900000,135,5.8074,6.374,1804,2008-05-07,"Family, Action, Adventure, Comedy"
359724,Ford v Ferrari,97600000,225508210,153,13.6524,8.008,9102,2019-11-13,"Drama, History, Action"
204082,Homefront,22000000,51695362,100,7.0981,6.946,3895,2013-11-12,"Action, Thriller"
425274,Now You See Me: Now You Don't,90000000,243700000,112,25.9129,6.483,1677,2025-11-12,"Crime, Thriller"
7484,Open Season,85000000,200811689,86,6.3749,6.195,3034,2006-09-27,"Animation, Family, Adventure, Comedy"
